AT1G45150	locus:2028275	AT1G45150	""	5207	Chr1	17077386	17082592	A. thaliana	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase;(source:Araport11)	""	""	""
AT1G48840	locus:2200844	AT1G48840	""	3676	Chr1	18061356	18065031	A. thaliana	Plant protein of unknown function (DUF639);(source:TAIR10)	""	Plant protein of unknown function (DUF639)	""
AT1G49340	locus:2010202	ATPI4K ALPHA	""	12623	Chr1	18252050	18264672	A. thaliana	Phosphatidylinositol 3- and 4-kinase family protein;(source:Araport11)	Encodes a phosphatidylinositol 4-kinase that is expressed in inflorescences and shoots.	Phosphatidylinositol 3- and 4-kinase family protein	ATPI4K ALPHA
AT1G50410	locus:2008096	AT1G50410	""	5521	Chr1	18672132	18677652	A. thaliana	SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-like protein;(source:Araport11)	Encodes a member of the SNF2 family of helicase-like proteins and is involved in RNA-directed DNA methylation. It is functionally redundant with FRG1.	SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-related	CHR28, FRG2
AT1G51440	locus:2033959	AT1G51440	""	1956	Chr1	19070798	19072753	A. thaliana	alpha/beta-Hydrolases superfamily protein;(source:Araport11)	Encodes a lipase that hydrolyzes phosphatidylcholine, glycolipids as well as triacylglycerols.	alpha/beta-Hydrolases superfamily protein	DALL2
AT1G51850	locus:2195825	AT1G51850	""	4117	Chr1	19252811	19256927	A. thaliana	Leucine-rich repeat protein kinase family protein;(source:Araport11)	Malectin-like receptor-like kinase involved in MAMP mediated stomatal immunity.  Interacts    with BAK1/FLS2 signaling complex and subsequently phosphorylates and activates SLAC1.	Leucine-rich repeat protein kinase family protein	SIF2
AT1G52560	locus:2035079	AT1G52560	""	1329	Chr1	19574538	19575866	A. thaliana	HSP20-like chaperones superfamily protein;(source:Araport11)	""	HSP20-like chaperones superfamily protein	HSP26.5
AT1G53440	locus:2203718	AT1G53440	""	5694	Chr1	19945869	19951562	A. thaliana	Leucine-rich repeat transmembrane protein kinase;(source:Araport11)	""	Leucine-rich repeat transmembrane protein kinase	""
AT1G53710	locus:2024867	AT1G53710	""	3236	Chr1	20053161	20056396	A. thaliana	Calcineurin-like metallo-phosphoesterase superfamily protein;(source:Araport11)	""	Calcineurin-like metallo-phosphoesterase superfamily protein	""
AT1G54340	locus:2020128	ICDH	isocitrate dehydrogenase	3461	Chr1	20283326	20286786	A. thaliana	isocitrate dehydrogenase;(source:Araport11)	NADP-specific isocitrate dehydrogenase (ICDH) The mRNA is cell-to-cell mobile.	isocitrate dehydrogenase	ICDH
AT1G61860	locus:2036818	AT1G61860	""	2244	Chr1	22862655	22864898	A. thaliana	Protein kinase superfamily protein;(source:Araport11)	""	Protein kinase superfamily protein	PBL41
AT1G62290	locus:2018037	AT1G62290	""	3717	Chr1	23009885	23013601	A. thaliana	Saposin-like aspartyl protease family protein;(source:Araport11)	""	Saposin-like aspartyl protease family protein	AtPaspA2, PaspA2
AT1G62780	locus:2026247	AT1G62780	""	2051	Chr1	23249145	23251195	A. thaliana	dimethylallyl, adenosine tRNA methylthiotransferase;(source:Araport11)	""	""	""
AT1G64150	locus:2024628	AT1G64150	""	3891	Chr1	23808835	23812725	A. thaliana	Uncharacterized protein family (UPF0016);(source:Araport11)	PAM71 encodes an integral thylakoid membrane protein that is required for normal operation of oxygen-evolving complex (as evidenced by oxygen evolution rates) and for manganese incorporation. PAM71 belongs to a small gene family in Arabidopsis comprising five members. PAM71 is well conserved in the green lineage and shares homology with putative Ca2+/H+ exchangers from yeast (Saccharomyces cerevisiae) (GDT1) and human (Homo sapiens) (TMEM165).	Uncharacterized protein family (UPF0016)	CCHA1, PAM71
AT1G64300	locus:2014255	AT1G64300	""	2980	Chr1	23863066	23866045	A. thaliana	Protein kinase family protein;(source:Araport11)	""	Protein kinase family protein	""
AT1G65280	locus:2206285	AT1G65280	""	3641	Chr1	24245122	24248762	A. thaliana	DNAJ heat shock N-terminal domain-containing protein;(source:Araport11)	""	DNAJ heat shock N-terminal domain-containing protein	""
AT1G65550	locus:2034104	AT1G65550	""	3107	Chr1	24367694	24370800	A. thaliana	Xanthine/uracil permease family protein;(source:Araport11)	""	Xanthine/uracil permease family protein	""
AT1G65650	locus:2018516	UCH2	""	2755	Chr1	24415015	24417769	A. thaliana	Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1;(source:Araport11)	""	Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1	UCH2
AT1G65780	locus:2018536	AT1G65780	""	3931	Chr1	24462958	24466888	A. thaliana	P-loop containing nucleoside triphosphate hydrolases superfamily protein;(source:Araport11)	""	P-loop containing nucleoside triphosphate hydrolases superfamily protein	""
AT1G65800	locus:2018506	RK2	receptor kinase 2	4019	Chr1	24472873	24476891	A. thaliana	receptor kinase 2;(source:Araport11)	Encodes a putative receptor-like serine/threonine protein kinases that is similar to brassica self-incompatibility (S) locus. expressed in specifically in cotyledons, leaves, and sepals, in correlation with the maturation of these structures. Together with AtPUB9, it is required for auxin-mediated lateral root development under phosphate-starved conditions. The mRNA is cell-to-cell mobile.	receptor kinase 2	ARK2, AtARK2, RK2
AT1G65820	locus:2018566	AT1G65820	""	1909	Chr1	24485046	24486954	A. thaliana	microsomal glutathione s-transferase;(source:Araport11)	""	microsomal glutathione s-transferase, putative	""
AT1G67370	locus:2019569	ASY1	ASYNAPTIC 1	4721	Chr1	25239117	25243837	A. thaliana	DNA-binding HORMA family protein;(source:Araport11)	Meiotic asynaptic mutant 1 (ASY1). ASY1 protein is  initially distributed as numerous foci throughout the  chromatin. During early G2, the foci are juxtaposed to  the nascent chromosome axes to form a continuous axis associated  signal.	DNA-binding HORMA family protein	ASY1, ATASY1
AT1G68290	locus:2199297	ENDO2	endonuclease 2	1768	Chr1	25596671	25598438	A. thaliana	endonuclease 2;(source:Araport11)	Encodes an endonuclease ENDO2. ENDO2 purified from transgenic Arabidopsis digests RNA, ssDNA, and dsDNA, with a substrate preference for ssDNA and RNA. ENDO2 produced and purified from Nicotiana benthamiana expression showed no demonstrable endonuclease activity, either towards single stranded DNA or mismatches, in vitro.	endonuclease 2	AtBFN2, ENDO2
AT1G69020	locus:2205415	AT1G69020	""	3326	Chr1	25943886	25947211	A. thaliana	Prolyl oligopeptidase family protein;(source:Araport11)	""	Prolyl oligopeptidase family protein	""
AT1G69790	locus:2205050	AT1G69790	""	2422	Chr1	26266592	26269013	A. thaliana	Protein kinase superfamily protein;(source:Araport11)	""	Protein kinase superfamily protein	PBL18
AT1G70400	locus:2016134	AT1G70400	""	2062	Chr1	26531399	26533460	A. thaliana	NOSIC domain protein;(source:Araport11)	""	""	""
AT1G70610	locus:2026790	ABCB26	ATP-binding cassette B26	4610	Chr1	26621899	26626508	A. thaliana	transporter associated with antigen processing protein 1;(source:Araport11)	member of TAP subfamily	transporter associated with antigen processing protein 1	ABCB26, ATTAP1, TAP1
AT1G70710	locus:2033600	GH9B1	glycosyl hydrolase 9B1	4209	Chr1	26659129	26663337	A. thaliana	glycosyl hydrolase 9B1;(source:Araport11)	endo-1,4-beta-glucanase. Involved in cell elongation.	glycosyl hydrolase 9B1	ATGH9B1, CEL1, GH9B1
AT1G70740	locus:2033577	AT1G70740	""	2480	Chr1	26673563	26676042	A. thaliana	Protein kinase superfamily protein;(source:Araport11)	""	Protein kinase superfamily protein	""
AT1G70790	locus:2013905	AT1G70790	""	3224	Chr1	26699321	26702544	A. thaliana	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)	C2-domain ABA-related (CAR) protein, involved in the recruitment of ABA receptors to the plasma membrane to facilitate ABA signaling. Its stability and dynamic localization is regulated by LOT1.	Calcium-dependent lipid-binding (CaLB domain) family protein	CAR9
AT1G71190	locus:2026281	SAG18	senescence associated gene 18	1655	Chr1	26833406	26835060	A. thaliana	senescence associated gene 18;(source:Araport11)	Senescence associated gene (SAG). Expression induced by ozone. Encodes a plant-specific protein of unknown function.  Based on a personal communication from David Meinke (08/21/2007), this gene is not allelic to TTN4, even though this has been stated previously in a publication.	senescence associated gene 18	SAG18
AT1G71220	locus:2032298	EBS1	EMS-mutagenized bri1 suppressor 1	10410	Chr1	26841550	26851959	A. thaliana	EMS-MUTAGENIZED BRI1 SUPPRESSOR 1;(source:Araport11)	Encodes UDP-glucose:glycoprotein glucosyltransferase. Non-receptor component required for EFR-mediated immunity. Mutants show de-repressed anthocyanin accumulation in the  presence of elf18, and EFR accumulation and signalling.	UDP-glucose:glycoprotein glucosyltransferases;transferases, transferring hexosyl groups;transferases, transferring glycosyl groups	EBS1, PSL2, UGGT
AT1G71270	locus:2032343	POK	POKY POLLEN TUBE	6429	Chr1	26863587	26870015	A. thaliana	Vps52 / Sac2 family;(source:Araport11)	Encodes a homolog of the yeast Vps52p/SAC2.  Involved in pollen tube germination and growth. Located in multiple endomembrane organelles including the golgi. The yeast protein has been shown to be located at the late Golgi and to function in a complex involved in retrograde trafficking of vesicles between the early endosomal compartment and the trans-Golgi network.	Vps52 / Sac2 family 	ATVPS52, POK, TTD8, VPS52
AT1G71350	locus:2825349	AT1G71350	""	2917	Chr1	26888368	26891284	A. thaliana	eukaryotic translation initiation factor SUI1 family protein;(source:Araport11)	""	eukaryotic translation initiation factor SUI1 family protein	""
AT1G71430	locus:2825354	AT1G71430	""	713	Chr1	26920440	26921152	A. thaliana	hypothetical protein;(source:Araport11)	""	""	""
AT1G71480	locus:2825304	AT1G71480	""	1462	Chr1	26931852	26933313	A. thaliana	Nuclear transport factor 2 (NTF2) family protein;(source:Araport11)	""	Nuclear transport factor 2 (NTF2) family protein	""
AT1G71696	locus:2824541	SOL1	SUPPRESSOR OF LLP1 1	3838	Chr1	26966766	26970603	A. thaliana	carboxypeptidase D;(source:Araport11)	Encodes a Putative Zn2+ carboxypeptidase, 4 splice variants have been identified but not characterized for different functions and/or expression patterns.SOL1 isolated as a suppressor of root- specific overexpression of CLE19, a clavata3 like gene. sol1 partially suppresses the short root phenotype caused  by CLE19 overexpression.	carboxypeptidase D, putative	SOL1
AT1G71750	locus:2012986	HGPT	Hypoxanthine-guanine phosphoribosyltransferase	1425	Chr1	26987775	26989199	A. thaliana	Hypoxanthine-guanine phosphoribosyltransferase;(source:Araport11)	Encodes a protein with  hypoxanthine-guanine-phosphoribosyltransferase activity. Unlike some related enzymes, it does not appear to act on xanthine in vitro. The enzyme catalyzes reactions occurring in both directions, but appears to prefer acting on guanine, followed by hypoxanthine, in vitro. The enzyme is likely to function in purine salvage pathways and appears to be important for seed germination.	Hypoxanthine-guanine phosphoribosyltransferase	HGPT
AT1G72640	locus:2030270	AT1G72640	""	2101	Chr1	27346156	27348256	A. thaliana	NAD(P)-binding Rossmann-fold superfamily protein;(source:Araport11)	""	NAD(P)-binding Rossmann-fold superfamily protein	""
AT1G73180	locus:2197284	AT1G73180	""	3820	Chr1	27517891	27521710	A. thaliana	Eukaryotic translation initiation factor eIF2A family protein;(source:Araport11)	""	Eukaryotic translation initiation factor eIF2A family protein	""
AT1G73875	locus:504956231	AT1G73875	""	4066	Chr1	27780855	27784920	A. thaliana	DNAse I-like superfamily protein;(source:Araport11)	Deadenylase.	DNAse I-like superfamily protein	CCR4e
AT1G74790	locus:2027273	AT1G74790	""	3433	Chr1	28098464	28101896	A. thaliana	catalytics;(source:Araport11)	""	catalytics	""
AT1G75100	locus:2037256	JAC1	J-domain protein required for chloroplast accumulation response 1	3329	Chr1	28190740	28194068	A. thaliana	J-domain protein required for chloroplast accumulation response 1;(source:Araport11)	Contains a J-domain at the C-terminus which is similar to the J-domain of auxilin, a clathrin-uncoating factor in cow, yeast and worm. Arabidopsis contains 6 other proteins similar to auxilin.  Expressed in leaves and stems, but not in roots. Localized in the cytoplasm. Required for the chloroplast accumulation response, but not for the avoidance response. No molecular function known. Influences the composition of photosynthetic pigments, the efficiency of photosynthesis, and the CO2 uptake rate. Positive effect on water use efficiency (WUE) by reducing stomatal aperture and water vapor conductance; involved in the fine-tuning of H2O2 foliar levels, antioxidant enzymes activities and cell death after UV-C photooxidative stress.	J-domain protein required for chloroplast accumulation response 1	AUXILIN-LIKE6, JAC1
AT1G75250	locus:2025182	RL6	RAD-like 6	1265	Chr1	28244317	28245581	A. thaliana	RAD-like 6;(source:Araport11)	""	RAD-like 6	ATRL6, RL6, RSM3
AT1G77370	locus:2031452	AT1G77370	""	1054	Chr1	29073840	29074893	A. thaliana	Glutaredoxin family protein;(source:Araport11)	""	Glutaredoxin family protein	""
AT1G77600	locus:2204665	AT1G77600	""	9807	Chr1	29152642	29162448	A. thaliana	ARM repeat superfamily protein;(source:Araport11)	One of 5 PO76/PDS5 cohesion cofactor orthologs of Arabidopsis.	ARM repeat superfamily protein	AtPDS5B, PDS5B
AT1G78390	locus:2032085	NCED9	nine-cis-epoxycarotenoid dioxygenase 9	2171	Chr1	29490705	29492875	A. thaliana	nine-cis-epoxycarotenoid dioxygenase 9;(source:Araport11)	Encodes 9-cis-epoxycarotenoid dioxygenase, a key enzyme in the biosynthesis of abscisic acid. The expression of this gene increases during the first 6h of imbibition.	nine-cis-epoxycarotenoid dioxygenase 9	ATNCED9, NCED9
AT1G78580	locus:2202990	TPS1	trehalose-6-phosphate synthase	8573	Chr1	29552340	29560912	A. thaliana	trehalose-6-phosphate synthase;(source:Araport11)	Encodes an enzyme putatively involved in trehalose biosynthesis. The protein has a trehalose synthase (TPS)-like domain but no trehalose phosphatase (TPP)-like domain.  ATTPS1 is able to complement yeast tps1 mutants in vivo. The gene product modulates cell growth but not cell differentiation by determining cell wall deposition and cell division.	trehalose-6-phosphate synthase	ATTPS1, TPS1
AT1G78690	locus:2037538	At1g78690p	""	2185	Chr1	29596478	29598662	A. thaliana	Phospholipid/glycerol acyltransferase family protein;(source:Araport11)	Encodes a lysoglycerophospholipid O-acyltransferase that acylates 1-acyl lyso PE and 1-acyl lyso PG but not PE or PG.	Phospholipid/glycerol acyltransferase family protein	At1g78690p
AT1G78915	locus:504956194	AT1G78915	""	3777	Chr1	29667565	29671341	A. thaliana	Tetratricopeptide repeat (TPR)-like superfamily protein;(source:Araport11)	""	Tetratricopeptide repeat (TPR)-like superfamily protein	""
AT1G78980	locus:2207280	SRF5	STRUBBELIG-receptor family 5	3797	Chr1	29707625	29711421	A. thaliana	STRUBBELIG-receptor family 5;(source:Araport11)	""	STRUBBELIG-receptor family 5	SRF5
AT1G79460	locus:2206390	GA2	GA REQUIRING 2	4280	Chr1	29890367	29894646	A. thaliana	Terpenoid cyclases/Protein prenyltransferases superfamily protein;(source:Araport11)	Encodes for a protein with ent-kaurene synthase B activity which catalyzes the second step in the cyclization of GGPP to ent-kaurene in the gibberellins biosynthetic pathway.	Terpenoid cyclases/Protein prenyltransferases superfamily protein	ATKS, ATKS1, GA2, KS, KS1
AT1G79640	locus:2019878	AT1G79640	""	5328	Chr1	29966313	29971640	A. thaliana	Protein kinase superfamily protein;(source:Araport11)	""	Protein kinase superfamily protein	""
AT1G79690	locus:2019848	NUDT3	nudix hydrolase homolog 3	5343	Chr1	29985046	29990388	A. thaliana	nudix hydrolase homolog 3;(source:Araport11)	""	nudix hydrolase homolog 3	atnudt3, NUDT3
AT1G80030	locus:2016234	AT1G80030	""	4258	Chr1	30104830	30109087	A. thaliana	Molecular chaperone Hsp40/DnaJ family protein;(source:Araport11)	""	Molecular chaperone Hsp40/DnaJ family protein	DJA7
AT1G80600	locus:2198948	WIN1	HOPW1-1-interacting 1	2197	Chr1	30298462	30300658	A. thaliana	HOPW1-1-interacting 1;(source:Araport11)	Encodes HopW1-1-Interacting protein 1 (WIN1).  Interacts with the P. syringae effector HopW1-1.  WIN1 is a putative acetylornithine transaminase.  Modulates plant defenses against bacteria.  Three WIN proteins are identified so far (WIN1: AT1G80600; WIN2: AT4G31750; WIN3: AT5G13320). Mediates red-light inhibition of seed germination.	HOPW1-1-interacting 1	TUP5, WIN1
AT1G80630	locus:2198903	AT1G80630	""	1972	Chr1	30308696	30310667	A. thaliana	RNI-like superfamily protein;(source:Araport11)	""	RNI-like superfamily protein	""
AT1G80950	locus:2025807	AT1G80950	""	3116	Chr1	30412149	30415264	A. thaliana	Phospholipid/glycerol acyltransferase family protein;(source:Araport11)	Encodes an acyl-CoA: lysophosphatidylethanolamine acyltransferase with 16:0-CoA being the best acyl donor. Mutations adversely affect the growth of plants and result in decreased lipid content in roots and seeds.	Phospholipid/glycerol acyltransferase family protein	AtLPEAT1, LPEAT1
AT2G01410	locus:2038751	AT2G01410	""	1368	Chr2	175040	176407	A. thaliana	NHL domain-containing protein;(source:Araport11)	""	NHL domain-containing protein	""
AT2G02180	locus:2051663	TOM3	tobamovirus multiplication protein 3	2673	Chr2	560695	563367	A. thaliana	tobamovirus multiplication protein 3;(source:Araport11)	Necessary for the efficient multiplication of tobamoviruses. The mRNA is cell-to-cell mobile.	tobamovirus multiplication protein 3	TOM3
AT2G02955	locus:504955973	MEE12	maternal effect embryo arrest 12	2636	Chr2	859441	862076	A. thaliana	maternal effect embryo arrest 12;(source:Araport11)	""	maternal effect embryo arrest 12	CCG, MEE12
AT2G04160	locus:2050215	AIR3	AUXIN-INDUCED IN ROOT CULTURES 3	6560	Chr2	1401268	1407827	A. thaliana	Subtilisin-like serine endopeptidase family protein;(source:Araport11)	isolated from differential screening of a cDNA library from auxin-treated root culture. encodes a protein similar to subtilisin-like serine protease which is believed to be active outside the plant cell.	Subtilisin-like serine endopeptidase family protein	AIR3
AT2G05755	locus:505006238	AT2G05755	""	3184	Chr2	2170760	2173943	A. thaliana	Nodulin MtN21 /EamA-like transporter family protein;(source:Araport11)	Nucleotide/sugar transporter family protein	Nodulin MtN21 /EamA-like transporter family protein	""
AT2G13790	locus:2040461	SERK4	somatic embryogenesis receptor-like kinase 4	5242	Chr2	5741592	5746833	A. thaliana	somatic embryogenesis receptor-like kinase 4;(source:Araport11)	""	somatic embryogenesis receptor-like kinase 4	ATSERK4, BAK7, BKK1, SERK4
AT2G13820	locus:2043750	XYP2	xylogen protein 2	2254	Chr2	5774089	5776342	A. thaliana	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein;(source:Araport11)	""	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	AtXYP2, LPTG11, XYP2
AT2G14170	locus:2059456	ALDH6B2	aldehyde dehydrogenase  6B2	4628	Chr2	5977272	5981899	A. thaliana	aldehyde dehydrogenase 6B2;(source:Araport11)	Arabidopsis thaliana methylmalonate-semialdehyde dehydrogenase	aldehyde dehydrogenase  6B2	ALDH6B2, MMSD
AT2G14690	locus:2064241	AT2G14690	""	2255	Chr2	6283801	6286055	A. thaliana	Glycosyl hydrolase superfamily protein;(source:Araport11)	Encodes a putative glycosyl hydrolase family 10 protein (xylanase).	Glycosyl hydrolase superfamily protein	""
AT2G14825	""	AT2G14825	""	1683	Chr2	6362411	6364093	A. thaliana	histone deacetylase-like protein;(source:Araport11)	""	""	""
AT2G16230	locus:2042604	AT2G16230	""	3018	Chr2	7035378	7038395	A. thaliana	O-Glycosyl hydrolases family 17 protein;(source:Araport11)	""	O-Glycosyl hydrolases family 17 protein	""
AT2G16430	locus:2042689	PAP10	purple acid phosphatase 10	2708	Chr2	7120372	7123079	A. thaliana	purple acid phosphatase 10;(source:Araport11)	Encodes an acid phosphatase involved plant acclimation to Pi deprivation.	purple acid phosphatase 10	ATPAP10, PAP10, PUP1
AT2G16940	locus:2039400	AT2G16940	""	4858	Chr2	7342607	7347464	A. thaliana	Splicing factor, CC1-like protein;(source:Araport11)	Splicing factor which interacts with IRR and SR45 to mediate pre-mRNA splicing to facilitate protein function, however not contributing to target specificity.	Splicing factor, CC1-like	CC1
AT2G17510	locus:2053918	EMB2763	EMBRYO DEFECTIVE 2763	7107	Chr2	7609236	7616342	A. thaliana	ribonuclease II family protein;(source:Araport11)	""	ribonuclease II family protein	AtRRP44A, EMB2763, RRP44A
AT2G17880	locus:2827820	AT2G17880	""	1276	Chr2	7766765	7768040	A. thaliana	Chaperone DnaJ-domain superfamily protein;(source:Araport11)	""	Chaperone DnaJ-domain superfamily protein	DJC24
AT2G17970	locus:2060964	AT2G17970	""	2570	Chr2	7818818	7821387	A. thaliana	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;(source:Araport11)	""	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	ALKBH9B
AT2G18570	locus:2046328	AT2G18570	""	1993	Chr2	8063023	8065015	A. thaliana	UDP-Glycosyltransferase superfamily protein;(source:Araport11)	""	UDP-Glycosyltransferase superfamily protein	""
AT2G18980	locus:2044485	AT2G18980	""	2106	Chr2	8233335	8235440	A. thaliana	Peroxidase superfamily protein;(source:Araport11)	Class III peroxidase cell wall-targeted protein localized to the micropylar endosperm facing the radicle. Involved in seed germination.	Peroxidase superfamily protein	PRX16
AT2G19070	locus:2059109	SHT	spermidine hydroxycinnamoyl transferase	1948	Chr2	8260038	8261985	A. thaliana	spermidine hydroxycinnamoyl transferase;(source:Araport11)	encodes a protein whose sequence is similar to anthranilate N-hydroxycinnamoyl/benzoyltransferase from Dianthus caryophyllus (gi:2239091)	spermidine hydroxycinnamoyl transferase	SHT
AT2G19120	locus:2059088	AT2G19120	""	5874	Chr2	8286625	8292498	A. thaliana	P-loop containing nucleoside triphosphate hydrolases superfamily protein;(source:Araport11)	""	P-loop containing nucleoside triphosphate hydrolases superfamily protein	""
AT2G19210	locus:2047675	AT2G19210	""	3669	Chr2	8335639	8339307	A. thaliana	Leucine-rich repeat transmembrane protein kinase protein;(source:Araport11)	""	Leucine-rich repeat transmembrane protein kinase protein	""
AT2G19720	locus:2052025	rps15ab	ribosomal protein S15A B	1376	Chr2	8510020	8511395	A. thaliana	ribosomal protein S15A B;(source:Araport11)	""	ribosomal protein S15A B	rps15ab
AT2G20170	locus:2061704	AT2G20170	""	3345	Chr2	8701013	8704357	A. thaliana	NEP-interacting protein, putative (DUF239);(source:Araport11)	""	Protein of Unknown Function (DUF239)	""
AT2G20210	locus:2039027	AT2G20210	""	3803	Chr2	8721325	8725127	A. thaliana	RNI-like superfamily protein;(source:Araport11)	""	RNI-like superfamily protein	""
AT2G20610	locus:2046056	SUR1	SUPERROOT 1	2554	Chr2	8877887	8880440	A. thaliana	Tyrosine transaminase family protein;(source:Araport11)	Confers auxin overproduction. Mutants have an over-proliferation of lateral roots. Encodes a C-S lyase involved in converting S-alkylthiohydroximate to thiohydroximate in glucosinolate biosynthesis. Induced in epidermal cells attacked by powdery mildew. The RTY enzyme is expected to function as a dimer (or a higher order multimeric complex), as all RTY-related enzymes with a defined crystal structure are known to form dimers or tetramers.	Tyrosine transaminase family protein	ALF1, HLS3, RTY, RTY1, SUR1
AT2G20840	locus:2051409	SCAMP3	Secretory carrier membrane protein 3	2860	Chr2	8971696	8974555	A. thaliana	Secretory carrier membrane protein (SCAMP) family protein;(source:Araport11)	""	Secretory carrier membrane protein (SCAMP) family protein	AtSCAMP3, SCAMP3
AT2G21045	locus:505006261	AT2G21045	""	1329	Chr2	9027730	9029058	A. thaliana	Rhodanese/Cell cycle control phosphatase superfamily protein;(source:Araport11)	Arsenate reductase. Contributes to QTL for arsenate tolerance. Col is resistant and Kas-1 represents sensitive strain.	Rhodanese/Cell cycle control phosphatase superfamily protein	ARQ1, HAC1
AT2G22410	locus:2041198	SLO1	SLOW GROWTH 1	2216	Chr2	9509016	9511231	A. thaliana	SLOW GROWTH 1;(source:Araport11)	""	SLOW GROWTH 1	SLO1
AT2G23950	locus:2061466	AT2G23950	""	3602	Chr2	10186891	10190492	A. thaliana	Leucine-rich repeat protein kinase family protein;(source:Araport11)	Encodes an LLR receptor kinase that is expressed in protophloem and is required for CLE peptide sensing in roots. One of a group of LRR-RLKs, designated as CLAVATA3 INSENSITIVE RECEPTOR KINASES (CIKs), that acts as a co-regulator and has essential roles in regulating CLV3-mediated stem cell homeostasis.	Leucine-rich repeat protein kinase family protein	CIK2, CLERK
AT2G24270	locus:2047485	ALDH11A3	aldehyde dehydrogenase 11A3	3131	Chr2	10326918	10330048	A. thaliana	aldehyde dehydrogenase 11A3;(source:Araport11)	Encodes a protein with non-phosphorylating NADP-dependent glyceraldehyde-3-phosphate dehydrogenase activity. The activity of the enzyme was determined from leaf extracts; the enzyme has not been purified to confirm activity.	aldehyde dehydrogenase 11A3	ALDH11A3
AT2G25010	locus:2047339	AT2G25010	""	2224	Chr2	10631531	10633754	A. thaliana	Aminotransferase-like, plant mobile domain family protein;(source:Araport11)	Encodes a nuclear localized aminotransferase like protein containing a plant mobile domain. MAIL1 is expressed in the root, SAM, leaves, flowers and embryo. Loss of function mutations display defects in root and shoot growth. In the root, primary root growth terminates early. In the shoot, leaf development is delayed, and lateral organs are smaller than normal. MAIL1 appears to affect meristem cell division and cell fate. Biochemical analysis of the mutants also demonstrates silencing defects. Based on epistasis  analysis, this MAIN1 acts in a different pathway than DNA methylation, and siRNA and in the same pathway as MAIL1 and PP7L.	Aminotransferase-like, plant mobile domain family protein	MAIL1
AT2G25600	locus:2050276	SPIK	Shaker pollen inward K  channel	4420	Chr2	10894253	10898672	A. thaliana	Shaker pollen inward K+ channel;(source:Araport11)	Encodes SPIK, a member of the Shaker family potassium ion (K+) channel.  This family includes five groups based on phylogenetic analysis (FEBS Letters (2007) 581: 2357): I (inward rectifying channel): AKT1 (AT2G26650), AKT5 (AT4G32500) and SPIK (also known as AKT6, AT2G25600); II (inward rectifying channel): KAT1 (AT5G46240) and KAT2 (AT4G18290); III (weakly inward rectifying channel): AKT2 (AT4G22200); IV (regulatory subunit involved in inwardly rectifying conductance formation): KAT3 (also known as AtKC1, AT4G32650); V (outward rectifying channel): SKOR (AT3G02850) and GORK (AT5G37500). Mutant plants have impaired pollen-tube growth.	Shaker pollen inward K+ channel	AKT6, SPIK
AT2G30432	locus:1009023162	TCL1	TRICHOMELESS1	1676	Chr2	12968565	12970240	A. thaliana	Homeodomain-like superfamily protein;(source:Araport11)	Encodes TRICHOMELESS1 (TCL1), a single-repeat MYB-type transcription factor that negatively regulates trichome formation by suppressing GL1 (GLABRA1). In a tandem repeat with AT2g30424 and AT2g30420.	Homeodomain-like superfamily protein	TCL1
AT2G31170	locus:2042521	SYCO ARATH	cysteinyl t-RNA synthetase	3324	Chr2	13282355	13285678	A. thaliana	Cysteinyl-tRNA synthetase, class Ia family protein;(source:Araport11)	Encodes the cysteinyl t-RNA synthetase SYCO ARATH (SYCO), which is expressed and required in the central cell but not in the antipodals. SYCO, localized to the mitochondria, is necessary for mitochondrial cristae integrity.  Mutation of this gene affects the lifespan of adjacent accessory cells.	Cysteinyl-tRNA synthetase, class Ia family protein	FIONA, SYCO ARATH
AT2G31680	locus:2065858	RABA5d	RAB GTPase homolog A5D	1492	Chr2	13473594	13475085	A. thaliana	RAB GTPase homolog A5D;(source:Araport11)	""	RAB GTPase homolog A5D	AtRABA5d, RABA5d
AT2G31800	locus:2045258	AT2G31800	""	3594	Chr2	13520325	13523918	A. thaliana	Integrin-linked protein kinase family;(source:Araport11)	""	Integrin-linked protein kinase family	""
AT2G32640	locus:2046422	AT2G32640	""	4080	Chr2	13846919	13850998	A. thaliana	Lycopene beta/epsilon cyclase protein;(source:Araport11)	Encodes a lycopene beta cyclase that catalyzes the addition of beta-ionone end groups to the end of lycopene molecules.	Lycopene beta/epsilon cyclase protein	LCYB
