AT1G67260	locus:2019594	TCP1	""	2290	Chr1	25167418	25169707	A. thaliana	TCP family transcription factor;(source:Araport11)	Encodes protein with TCP (TB1,CYC,PCF) domain which is likely to be involved in DNA binding and protein-protein interactions. Based on genome analysis, there is a 9-member gene family that possesses this domain in Arabidopsis. Orthologue of Antirrhinum gene CYCLOIDEA.	TCP family transcription factor 	TCP1
AT1G69040	locus:2033223	ACR4	ACT domain repeat 4	2835	Chr1	25957567	25960401	A. thaliana	ACT domain repeat 4;(source:Araport11)	ACT-domain containing protein involved in feedback regulation of amino acid metabolism	ACT domain repeat 4	ACR4
AT1G69190	locus:2026471	AT1G69190	""	2007	Chr1	26013012	26015018	A. thaliana	Dihydropterin pyrophosphokinase / Dihydropteroate synthase;(source:Araport11)	encodes a bifunctional cytosolic hydroxymethyldihydropterin pyrophosphokinase/ dihydropteroate synthase (HPPK/DHPS)that is involved in tetrahydrofolate biosynthesis and is responsive to oxidative stress.	Dihydropterin pyrophosphokinase / Dihydropteroate synthase	""
AT1G70520	locus:2026821	CRK2	cysteine-rich RLK (RECEPTOR-like protein kinase) 2	2900	Chr1	26584729	26587628	A. thaliana	cysteine-rich RLK (RECEPTOR-like protein kinase) 2;(source:Araport11)	Encodes a cysteine-rich receptor-like protein kinase. Involved in regulating microbe-associated molecular pattern-triggered ROS production. Required for MAMP-triggered responses and resistance to Pseudomonas syringae pv. tomato  118 DC3000 .	cysteine-rich RLK (RECEPTOR-like protein kinase) 2	ASG6, CRK2
AT1G70620	locus:2026805	AT1G70620	""	4577	Chr1	26626528	26631104	A. thaliana	cyclin-like protein;(source:Araport11)	""	cyclin-related	""
AT1G70710	locus:2033600	GH9B1	glycosyl hydrolase 9B1	4209	Chr1	26659129	26663337	A. thaliana	glycosyl hydrolase 9B1;(source:Araport11)	endo-1,4-beta-glucanase. Involved in cell elongation.	glycosyl hydrolase 9B1	ATGH9B1, CEL1, GH9B1
AT1G70810	locus:2014020	AT1G70810	""	1395	Chr1	26703966	26705360	A. thaliana	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)	""	Calcium-dependent lipid-binding (CaLB domain) family protein	CAR7
AT1G71140	locus:2026311	AT1G71140	""	2351	Chr1	26824564	26826914	A. thaliana	MATE efflux family protein;(source:Araport11)	MATE transporter that can export the antibiotic norfloxacin.	MATE efflux family protein	DTX14
AT1G71695	locus:2013001	AT1G71695	""	2602	Chr1	26964087	26966688	A. thaliana	Peroxidase superfamily protein;(source:Araport11)	""	Peroxidase superfamily protein	""
AT1G71840	locus:2012971	AT1G71840	""	2414	Chr1	27022138	27024551	A. thaliana	transducin family protein / WD-40 repeat family protein;(source:Araport11)	""	transducin family protein / WD-40 repeat family protein	""
AT1G71850	locus:2012981	AT1G71850	""	1633	Chr1	27024731	27026363	A. thaliana	Ubiquitin carboxyl-terminal hydrolase family protein;(source:Araport11)	""	Ubiquitin carboxyl-terminal hydrolase family protein	""
AT1G71865	locus:1005716766	AT1G71865	""	1445	Chr1	27029116	27030560	A. thaliana	PyrD;(source:Araport11)	""	""	""
AT1G72920	locus:2032723	AT1G72920	""	1311	Chr1	27437899	27439209	A. thaliana	Toll-Interleukin-Resistance (TIR) domain family protein;(source:Araport11)	""	Toll-Interleukin-Resistance (TIR) domain family protein	""
AT1G73050	locus:2032642	AT1G73050	""	1970	Chr1	27476565	27478534	A. thaliana	Glucose-methanol-choline (GMC) oxidoreductase family protein;(source:Araport11)	""	Glucose-methanol-choline (GMC) oxidoreductase family protein	""
AT1G73165	locus:504956162	CLE1	CLAVATA3/ESR-RELATED 1	829	Chr1	27508444	27509272	A. thaliana	CLAVATA3/ESR-RELATED 1;(source:Araport11)	Member of a large family of putative ligands homologous to the Clavata3 gene.  Consists of a single exon. Can replace CLV3 function in vivo.	CLAVATA3/ESR-RELATED 1	CLE1
AT1G73177	locus:505006219	BNS	BONSAI	1311	Chr1	27516572	27517882	A. thaliana	bonsai;(source:Araport11)	The BONSAI gene encodes a protein with similarity to the APC13 component of the Anaphase Promoting Complex. Plants with lowered level of BONSAI expression, resulting from hypomethylation, RNAi knock-down, or a T-DNA insertion show some abnormalities in shoot and inflorescence development.	bonsai	APC13, BNS
AT1G73350	locus:2206895	AT1G73350	""	1907	Chr1	27575377	27577283	A. thaliana	ankyrin repeat protein;(source:Araport11)	""	""	""
AT1G73500	locus:2206885	MKK9	MAP kinase kinase 9	1553	Chr1	27639091	27640643	A. thaliana	MAP kinase kinase 9;(source:Araport11)	member of MAP Kinase Kinase family. Autophosphorylates and also phosphorylates MPK3 and MPK6. Independently involved in ethylene and calmalexin biosynthesis. Induces transcription of ACS2, ACS6, ERF1, ERF2, ERF5, ERF6, CYP79B2, CYP79B3, CYP71A13 and PAD3.	MAP kinase kinase 9	ATMKK9, MKK9
AT1G73720	locus:2027749	SMU1	SUPPRESSORS OF MEC-8 AND UNC-52 1	5041	Chr1	27724991	27730031	A. thaliana	transducin family protein / WD-40 repeat family protein;(source:Araport11)	Encodes SMU1, a protein involved in RNA splicing.	transducin family protein / WD-40 repeat family protein	SMU1
AT1G73830	locus:2027809	BEE3	BR enhanced expression 3	1648	Chr1	27759941	27761588	A. thaliana	BR enhanced expression 3;(source:Araport11)	Encodes the brassinosteroid signaling component BEE3 (BR-ENHANCED EXPRESSION 3). Positively modulates the shade avoidance syndrome in Arabidopsis seedlings.	BR enhanced expression 3	BEE3
AT1G74130	locus:2037333	AT1G74130	""	2423	Chr1	27873611	27876033	A. thaliana	Rhomboid-related intramembrane serine protease family protein;(source:Araport11)	""	Rhomboid-related intramembrane serine protease family protein	""
AT1G75900	locus:2204324	AT1G75900	""	2434	Chr1	28498821	28501254	A. thaliana	GDSL-like Lipase/Acylhydrolase superfamily protein;(source:Araport11)	GDSL-motif  esterase/acyltransferase/lipase. Enzyme group with broad substrate specificity that may catalyze acyltransfer or hydrolase reactions with lipid and non-lipid substrates.	GDSL-like Lipase/Acylhydrolase superfamily protein	""
AT1G77420	locus:2031427	AT1G77420	""	2221	Chr1	29093499	29095719	A. thaliana	alpha/beta-Hydrolases superfamily protein;(source:Araport11)	""	alpha/beta-Hydrolases superfamily protein	MAGL5
AT1G79350	locus:2207365	EMB1135	embryo defective 1135	8846	Chr1	29844621	29853466	A. thaliana	RING/FYVE/PHD zinc finger superfamily protein;(source:Araport11)	Encodes the Arabidopsis thaliana orthologue of metazoan Strawberry notch, a highly conserved co-activator of the developmental regulator Notch. It mediates stress-induced chromatin memory by modulating nucleosome occupancy by interacting with chromatin remodeling proteins of the ISWI and SWI/SNF classes.	RING/FYVE/PHD zinc finger superfamily protein	EMB1135, FGT1
AT1G79380	locus:2206395	RGLG4	RING DOMAIN LIGASE 4	2826	Chr1	29860491	29863316	A. thaliana	Ca(2)-dependent phospholipid-binding protein (Copine) family;(source:Araport11)	Encodes a ubiquitin ligase that is an essential upstream modulator of JA signaling in response to various stimuli.	Ca(2)-dependent phospholipid-binding protein (Copine) family	RGLG4
AT1G80230	locus:2016284	AT1G80230	""	1879	Chr1	30169456	30171334	A. thaliana	Rubredoxin-like superfamily protein;(source:Araport11)	""	Rubredoxin-like superfamily protein	""
AT1G80670	locus:2025732	RAE1	RNA export factor 1	3378	Chr1	30320525	30323902	A. thaliana	Transducin/WD40 repeat-like superfamily protein;(source:Araport11)	This gene is predicted to encode a protein with a DWD motif. It can bind to DDB1a in Y2H assays, and may be involved in the formation of a CUL4-based E3 ubiquitin ligase	Transducin/WD40 repeat-like superfamily protein	RAE1
AT1G80770	locus:2025827	PDE318	pigment defective 318	2964	Chr1	30355025	30357988	A. thaliana	P-loop containing nucleoside triphosphate hydrolases superfamily protein;(source:Araport11)	""	P-loop containing nucleoside triphosphate hydrolases superfamily protein	PDE318
AT2G01590	locus:2049572	CRR3	CHLORORESPIRATORY REDUCTION 3	1368	Chr2	266559	267926	A. thaliana	chlororespiratory reduction 3;(source:Araport11)	Likely a subunit of the chloroplast NAD(P)H dehydrogenase complex, involved in PSI cyclic electron transport. Located in the membrane fraction of chloroplast. Mutant has impaired NAD(P)H dehydrogenase activity.	chlororespiratory reduction 3	CRR3
AT2G01600	locus:2049587	AT2G01600	""	3963	Chr2	268714	272676	A. thaliana	ENTH/ANTH/VHS superfamily protein;(source:Araport11)	ANTH domain-containing protein which functions as adaptor protein for clathrin-mediated endocytosis (CME) of the secretory vesicle-associated longintype R-SNARE VAMP72 group. Interacts with the SNARE domain of VAMP72 and clathrin at the plasma membrane. Required for recycling of R-SNARE proteins.	ENTH/ANTH/VHS superfamily protein	PICALM1a
AT2G02040	locus:2041125	PTR2	peptide transporter 2	2544	Chr2	487398	489941	A. thaliana	peptide transporter 2;(source:Araport11)	Encodes a di- and tri-peptide transporter that recognizes a variety of different amino acid combinations. Expression of the transcripts for this gene can be detected in the embryo through in situ hybridization. This protein does not have nitrate transporter activity based on oocyte transport assays. Enhances water uptake during early seed germination.	peptide transporter 2	AtNPF8.3, ATPTR2, ATPTR2-B, NPF8.3, NTR1, PTR2, PTR2-B
AT2G03360	locus:2063809	AT2G03360	""	2308	Chr2	1022190	1024497	A. thaliana	Glycosyltransferase family 61 protein;(source:Araport11)	""	Glycosyltransferase family 61 protein	""
AT2G03370	locus:2063793	AT2G03370	""	2490	Chr2	1024643	1027132	A. thaliana	O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase-like protein;(source:Araport11)	""	Glycosyltransferase family 61 protein	""
AT2G03480	locus:2063798	QUL2	QUASIMODO2 LIKE 2	3908	Chr2	1050706	1054613	A. thaliana	QUASIMODO2 LIKE 2;(source:Araport11)	Encodes QUASIMODO2 LIKE2 (QUL2), a paralog of QUASIMODO2 (QUA2). AT1G78240 (QUA2), AT1G13860 (QUL1) and AT2G03480 (QUL2) form a clade with a possible role in plant vasculature development.	QUASIMODO2 LIKE 2	QUL2
AT2G03505	locus:504955930	AT2G03505	""	1529	Chr2	1063943	1065471	A. thaliana	Carbohydrate-binding X8 domain superfamily protein;(source:Araport11)	""	Carbohydrate-binding X8 domain superfamily protein	""
AT2G03810	locus:2044294	AT2G03810	""	3711	Chr2	1160947	1164657	A. thaliana	18S pre-ribosomal assembly protein gar2-like protein;(source:Araport11)	""	18S pre-ribosomal assembly protein gar2-related	""
AT2G04620	locus:2052311	AT2G04620	""	2455	Chr2	1610506	1612960	A. thaliana	zinc transporter-like protein;(source:Araport11)	Encodes a Zn transporter that localizes to the Golgi apparatus and forms a functional complex with AtMTP5t1 to transport Zn into the Golgi.	Cation efflux family protein	MTP12
AT2G04845	locus:505006237	AT2G04845	""	1845	Chr2	1702201	1704045	A. thaliana	Acyl-CoA N-acyltransferases (NAT) superfamily protein;(source:Araport11)	""	Acyl-CoA N-acyltransferases (NAT) superfamily protein	""
AT2G06005	locus:505006239	FIP1	FRIGIDA interacting protein 1	3941	Chr2	2332317	2336257	A. thaliana	FRIGIDA interacting protein 1;(source:Araport11)	Encodes one of the FRI interacting proteins: FRIGIDA INTERACTING PROTEIN 1 (FIP1)/At2g06005, FIP2/ At4g17060.  FRI (At4G00650) is a major determinant of natural variation in Arabidopsis flowering time.	FRIGIDA interacting protein 1	FIP1
AT2G07170	locus:2060161	AT2G07170	""	4242	Chr2	2975025	2979266	A. thaliana	ARM repeat superfamily protein;(source:Araport11)	""	ARM repeat superfamily protein	""
AT2G09990	locus:2052120	AT2G09990	""	1008	Chr2	3781328	3782335	A. thaliana	Ribosomal protein S5 domain 2-like superfamily protein;(source:Araport11)	""	Ribosomal protein S5 domain 2-like superfamily protein	""
AT2G13440	locus:2060326	AT2G13440	""	5575	Chr2	5592838	5598412	A. thaliana	glucose-inhibited division family A protein;(source:Araport11)	""	glucose-inhibited division family A protein	""
AT2G13680	locus:2040456	CALS5	callose synthase 5	12062	Chr2	5694381	5706442	A. thaliana	callose synthase 5;(source:Araport11)	Responsible for the synthesis of callose deposited at the primary cell wall of meiocytes, tetrads and microspores. Required for exine formation during microgametogenesis and for pollen viability. Highest expression in meiocytes, tetrads, microspores and mature pollen.	callose synthase 5	ATGSL02, CALS5, GLS2
AT2G13790	locus:2040461	SERK4	somatic embryogenesis receptor-like kinase 4	5242	Chr2	5741592	5746833	A. thaliana	somatic embryogenesis receptor-like kinase 4;(source:Araport11)	""	somatic embryogenesis receptor-like kinase 4	ATSERK4, BAK7, BKK1, SERK4
AT2G14170	locus:2059456	ALDH6B2	aldehyde dehydrogenase  6B2	4628	Chr2	5977272	5981899	A. thaliana	aldehyde dehydrogenase 6B2;(source:Araport11)	Arabidopsis thaliana methylmalonate-semialdehyde dehydrogenase	aldehyde dehydrogenase  6B2	ALDH6B2, MMSD
AT2G14690	locus:2064241	AT2G14690	""	2255	Chr2	6283801	6286055	A. thaliana	Glycosyl hydrolase superfamily protein;(source:Araport11)	Encodes a putative glycosyl hydrolase family 10 protein (xylanase).	Glycosyl hydrolase superfamily protein	""
AT2G16370	locus:2042649	THY-1	thymidylate synthase 1	3103	Chr2	7081763	7084865	A. thaliana	thymidylate synthase 1;(source:Araport11)	Encodes a bifunctional dihydrofolate reductase - thymidylate synthase gene.  This is unique in Arabidopsis and protozoa.  Other organisms have independent genes for  this function. This alternative transcript is produced in tissues other than leaves.	thymidylate synthase 1	AtDRTS1, DHFR-TS-1, THY-1
AT2G16790	locus:2059878	AT2G16790	""	1418	Chr2	7283928	7285345	A. thaliana	P-loop containing nucleoside triphosphate hydrolases superfamily protein;(source:Araport11)	""	P-loop containing nucleoside triphosphate hydrolases superfamily protein	""
AT2G17270	locus:2827555	PHT3;3	phosphate transporter 3;3	2406	Chr2	7510097	7512502	A. thaliana	phosphate transporter 3;(source:Araport11)	Encodes a mitochondrial phosphate transporter. Modulates plant responses to salt stress.	phosphate transporter 3;3	MPT1, PHT3;3
AT2G18790	locus:2005515	PHYB	phytochrome B	4706	Chr2	8139756	8144461	A. thaliana	phytochrome B;(source:Araport11)	Red/far-red photoreceptor involved in the regulation of de-etiolation. Exists in two inter-convertible forms: Pr and Pfr (active). Involved in the light-promotion of seed germination and in the shade avoidance response. Promotes seedling etiolation in both the presence and absence of phytochrome A. Overexpression results in etiolation under far-red light. Accumulates in the nucleus after exposure to far red light. The phosphorylation state of the Ser-86 residue of the phytochrome B molecule alters dark reversion of the molecule. The mRNA is cell-to-cell mobile.	phytochrome B	HY3, OOP1, PHYB
AT2G19110	locus:2059083	HMA4	heavy metal atpase 4	7773	Chr2	8278789	8286561	A. thaliana	heavy metal atpase 4;(source:Araport11)	Encodes a protein with similarity to Zn ATPase. Can rescue Zn deficiency in yeast and  Cd resistance, suggesting a role in Zn and Cd transport. The mRNA is cell-to-cell mobile.	heavy metal atpase 4	ATHMA4, HMA4
AT2G20725	locus:2827507	AT2G20725	""	2180	Chr2	8933317	8935496	A. thaliana	CAAX amino terminal protease family protein;(source:Araport11)	""	CAAX amino terminal protease family protein	""
AT2G21390	locus:2050064	AT2G21390	""	4967	Chr2	9151940	9156906	A. thaliana	Coatomer, alpha subunit;(source:Araport11)	Coatomer subunit alpha-2. Part of endomembrane trafficking system. Interacts with SINAT1.	Coatomer, alpha subunit	""
AT2G22660	locus:2065983	AT2G22660	""	3942	Chr2	9627342	9631283	A. thaliana	DNA-binding protein, putative (duplicated DUF1399);(source:Araport11)	Encodes a member of a family of DUF1399 domain containing proteins. GRDP1 is involved in germination and response to ABA. Loss of function mutants have reduced germination in the presence of osmotic stressors.	Protein of unknown function (duplicated DUF1399)	AtGRDP1
AT2G22730	locus:2066045	AT2G22730	""	3276	Chr2	9660858	9664133	A. thaliana	Major facilitator superfamily protein;(source:Araport11)	""	Major facilitator superfamily protein	""
AT2G23190	locus:2058657	CYP81D7	cytochrome P450, family 81, subfamily D, polypeptide 7	1950	Chr2	9877058	9879007	A. thaliana	cytochrome P450, family 81, subfamily D, polypeptide 7;(source:Araport11)	member of CYP81D	cytochrome P450, family 81, subfamily D, polypeptide 7	CYP81D7
AT2G23660	locus:2046817	LBD10	LOB domain-containing protein 10	1758	Chr2	10060065	10061822	A. thaliana	LOB domain-containing protein 10;(source:Araport11)	""	LOB domain-containing protein 10	LBD10
AT2G23940	locus:2061451	AT2G23940	""	1465	Chr2	10183867	10185331	A. thaliana	transmembrane protein (DUF788);(source:Araport11)	""	Protein of unknown function (DUF788)	""
AT2G24840	locus:2047304	AGL61	AGAMOUS-like 61	947	Chr2	10581069	10582015	A. thaliana	AGAMOUS-like 61;(source:Araport11)	Encodes a member of the Agamous-like family of transcription factors. Localized to the nucleus in the central cell and endosperm of the female gametophyte. Loss of function mutations show reduced female fertility. Fifty percent of ovules have defective central cells with abnormal morphology and patterns of gene expression. Upon fertilization 50% of seeds abort. Using yeast two hybrid assays AGL61 was shown to interact with AGL80, another MADS box gene with similar defects in ovule development. These data suggest that AGL61 and 80 together are required for proper differentiation of the central cell.	AGAMOUS-like 61	AGL61, DIA
AT2G25770	locus:2043575	AT2G25770	""	925	Chr2	10992728	10993652	A. thaliana	Polyketide cyclase/dehydrase and lipid transport superfamily protein;(source:Araport11)	""	Polyketide cyclase/dehydrase and lipid transport superfamily protein	""
AT2G26250	locus:2057706	KCS10	3-ketoacyl-CoA synthase 10	2863	Chr2	11170416	11173278	A. thaliana	3-ketoacyl-CoA synthase 10;(source:Araport11)	epidermis-specific, encodes KCS10, a putative 3-ketoacyl-CoA synthase. probably involved in the synthesis of long-chain lipids found in the cuticle.	3-ketoacyl-CoA synthase 10	FDH, KCS10
AT2G26280	locus:2057775	CID7	CTC-interacting domain 7	3699	Chr2	11187726	11191424	A. thaliana	CTC-interacting domain 7;(source:Araport11)	smr (Small MutS Related) domain-containing protein	CTC-interacting domain 7	CID7
AT2G26550	locus:2066271	HO2	heme oxygenase 2	2428	Chr2	11291148	11293575	A. thaliana	heme oxygenase 2;(source:Araport11)	Encodes a heme oxygenase-like protein lacking the conserved histidine residue at the active site that is usually involved in heme-iron coordination.  It is unable to bind and degrade heme.  Mutant analyses suggest a role in photomorphogenesis.  The protein can bind the heme precursor, proto IX, which could be biologically significant and point to a role in the regulation of the two tetrapyrrole biosynthetic pathways.	heme oxygenase 2	HO2
AT2G27450	locus:2038623	NLP1	nitrilase-like protein 1	2317	Chr2	11737374	11739690	A. thaliana	nitrilase-like protein 1;(source:Araport11)	Encodes N-carbamoylputrescine amidohydrolase that is involved in putrescine and polyamine biosynthesis.	nitrilase-like protein 1	ATNLP1, CPA, NLP1
AT2G27920	locus:2057873	SCPL51	serine carboxypeptidase-like 51	3606	Chr2	11885571	11889176	A. thaliana	serine carboxypeptidase-like 51;(source:Araport11)	""	serine carboxypeptidase-like 51	SCPL51
AT2G29560	locus:2043067	ENOC	cytosolic enolase	3625	Chr2	12646560	12650184	A. thaliana	cytosolic enolase;(source:Araport11)	Encodes a putative phosphoenolpyruvate enolase that is localized both to the nucleus and the cytoplasm. The mRNA is cell-to-cell mobile.	cytosolic enolase	ENO3, ENOC
AT2G29650	locus:2060694	PHT4;1	phosphate transporter 4;1	2994	Chr2	12673099	12676092	A. thaliana	phosphate transporter 4;(source:Araport11)	Encodes an inorganic phosphate transporter (PHT4;1) that  is localized to the thylakoid membrane.	phosphate transporter 4;1	ANTR1, PHT4;1
AT2G30060	locus:2060837	AT2G30060	""	2184	Chr2	12826804	12828987	A. thaliana	Pleckstrin homology (PH) domain superfamily protein;(source:Araport11)	""	Pleckstrin homology (PH) domain superfamily protein	""
AT2G30270	locus:2065753	AT2G30270	""	1441	Chr2	12907821	12909261	A. thaliana	LURP-one-like protein (DUF567);(source:Araport11)	""	Protein of unknown function (DUF567)	""
AT2G30310	locus:2065737	AT2G30310	""	1326	Chr2	12923055	12924380	A. thaliana	GDSL-like Lipase/Acylhydrolase family protein;(source:Araport11)	GDSL-motif  esterase/acyltransferase/lipase. Enzyme group with broad substrate specificity that may catalyze acyltransfer or hydrolase reactions with lipid and non-lipid substrates.	GDSL-like Lipase/Acylhydrolase family protein	""
AT2G30870	locus:2052826	GSTF10	glutathione S-transferase PHI 10	1387	Chr2	13141290	13142676	A. thaliana	glutathione S-transferase PHI 10;(source:Araport11)	early dehydration-induced gene ERD13 homologous to tobacco and maize glutathione S-transferases.  Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002)	glutathione S-transferase PHI 10	ATGSTF10, ATGSTF4, ERD13, GSTF10
AT2G30900	locus:2052856	TBL43	TRICHOME BIREFRINGENCE-LIKE 43	3129	Chr2	13149414	13152542	A. thaliana	TRICHOME BIREFRINGENCE-LIKE 43;(source:Araport11)	Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).	TRICHOME BIREFRINGENCE-LIKE 43	TBL43
AT2G31170	locus:2042521	SYCO ARATH	cysteinyl t-RNA synthetase	3324	Chr2	13282355	13285678	A. thaliana	Cysteinyl-tRNA synthetase, class Ia family protein;(source:Araport11)	Encodes the cysteinyl t-RNA synthetase SYCO ARATH (SYCO), which is expressed and required in the central cell but not in the antipodals. SYCO, localized to the mitochondria, is necessary for mitochondrial cristae integrity.  Mutation of this gene affects the lifespan of adjacent accessory cells.	Cysteinyl-tRNA synthetase, class Ia family protein	FIONA, SYCO ARATH
AT2G32190	locus:2045522	AT2G32190	""	1102	Chr2	13674255	13675356	A. thaliana	cysteine-rich/transmembrane domain A-like protein;(source:Araport11)	""	""	AthCYSTM4
AT2G32300	locus:2062525	UCC1	uclacyanin 1	1280	Chr2	13722362	13723641	A. thaliana	uclacyanin 1;(source:Araport11)	Encodes a uclacyanin, a protein precursor that is closely related to precursors of stellacyanins and a blue copper protein from pea pods.	uclacyanin 1	UCC1
AT2G32700	locus:2046437	LUH	LEUNIG_homolog	5526	Chr2	13866721	13872246	A. thaliana	LEUNIG-like protein;(source:Araport11)	Encodes a WD40 repeat and LUFS domain containing protein that is similar to LUG. Interacts physically with SEUSS and likely functions as part of a repressor complex that represses AG. Involved in cell wall modifications necessary for mucilage extrusion and mediates aluminium sensitivity through PECTIN METHYLESTERASE46-modulated root cell wall pectin methylesterification.	LEUNIG_homolog	LUH, MUM1
AT2G33320	locus:2051169	AT2G33320	""	2884	Chr2	14119307	14122190	A. thaliana	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)	""	Calcium-dependent lipid-binding (CaLB domain) family protein	""
AT2G33540	locus:2051164	CPL3	C-terminal domain phosphatase-like 3	5792	Chr2	14203401	14209192	A. thaliana	C-terminal domain phosphatase-like 3;(source:Araport11)	""	C-terminal domain phosphatase-like 3	ATCPL3, CPL3
AT2G34930	locus:2044767	AT2G34930	""	3081	Chr2	14737066	14740146	A. thaliana	disease resistance family protein / LRR family protein;(source:Araport11)	""	disease resistance family protein / LRR family protein	""
AT2G35110	locus:2063479	GRL	GNARLED	8257	Chr2	14795715	14803971	A. thaliana	transcription activator;(source:Araport11)	Component of the WAVE protein complex which act as activators of ARP2/3 complex involved in actin nucleation. Required for trichome morphogenesis. Mutant displays distorted trichomes, a phenotype that can be phenocopied by treatment of WT plants with actin-interacting drugs. Its ER localization is independent of upstream SPK1 activation signaling and the physical association with the WAVE/SCAR Regulatory complex binding partner SRA1. ER-localized NAP1 has little colocalization with actin and represent the inactive pool of NAP1 in these cell types.	transcription activators	GRL, LPL3, NAP1, NAPP
AT2G35130	locus:2063449	AT2G35130	""	2781	Chr2	14807449	14810229	A. thaliana	Tetratricopeptide repeat (TPR)-like superfamily protein;(source:Araport11)	PPR protein involved in plastid mRNA splicing.	Tetratricopeptide repeat (TPR)-like superfamily protein	AtPPR66L, PPR_66
AT2G35380	locus:2062420	AT2G35380	""	1499	Chr2	14892495	14893993	A. thaliana	Peroxidase superfamily protein;(source:Araport11)	""	Peroxidase superfamily protein	""
AT2G35500	locus:2062486	SKL2	shikimate kinase-like 2	2732	Chr2	14913937	14916668	A. thaliana	shikimate kinase like 2;(source:Araport11)	Encodes a protein with some sequence similarity to shikimate kinases, but a truncated form of this protein (lacking a putative N-terminal chloroplast transit peptide) does not have shikimate kinase activity in vitro.	shikimate kinase like 2	SKL2
AT2G36110	locus:2053519	AT2G36110	""	1089	Chr2	15161702	15162790	A. thaliana	Polynucleotidyl transferase, ribonuclease H-like superfamily protein;(source:Araport11)	""	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	""
AT2G36360	locus:2049475	AT2G36360	""	4792	Chr2	15242904	15247695	A. thaliana	Galactose oxidase/kelch repeat superfamily protein;(source:Araport11)	""	Galactose oxidase/kelch repeat superfamily protein	""
AT2G36750	locus:2040590	UGT73C1	UDP-glucosyl transferase 73C1	1689	Chr2	15410376	15412064	A. thaliana	UDP-glucosyl transferase 73C1;(source:Araport11)	""	UDP-glucosyl transferase 73C1	UGT73C1
AT2G37370	locus:2049821	AT2G37370	""	5612	Chr2	15679107	15684718	A. thaliana	centrosomal protein of 135 kDa-like protein;(source:Araport11)	""	""	""
AT2G37680	locus:2040761	AT2G37680	""	2431	Chr2	15803243	15805673	A. thaliana	glucose-induced degradation-like protein;(source:Araport11)	""	""	""
AT2G37960	locus:2065593	AT2G37960	""	2711	Chr2	15886548	15889258	A. thaliana	myosin-M heavy protein;(source:Araport11)	""	""	""
AT2G38790	locus:2040374	AT2G38790	""	1076	Chr2	16214189	16215264	A. thaliana	hypothetical protein;(source:Araport11)	""	""	""
AT2G39540	locus:2039732	AT2G39540	""	627	Chr2	16500788	16501414	A. thaliana	Gibberellin-regulated family protein;(source:Araport11)	""	Gibberellin-regulated family protein	""
AT2G40980	locus:2063187	AT2G40980	""	2713	Chr2	17102090	17104802	A. thaliana	Protein kinase superfamily protein;(source:Araport11)	""	Protein kinase superfamily protein	""
AT2G41050	locus:2063208	AT2G41050	""	3303	Chr2	17123182	17126484	A. thaliana	PQ-loop repeat family protein / transmembrane family protein;(source:Araport11)	""	PQ-loop repeat family protein / transmembrane family protein	""
AT2G41070	locus:2063275	EEL	ENHANCED EM LEVEL	2634	Chr2	17129753	17132386	A. thaliana	Basic-leucine zipper (bZIP) transcription factor family protein;(source:Araport11)	Transcription factor homologous to ABI5. Regulates AtEm1 expression by binding directly at the AtEm1 promoter. Located in the nucleus and expressed during seed maturation in the cotyledons and later in the whole embryo.	Basic-leucine zipper (bZIP) transcription factor family protein	ATBZIP12, DPBF4, EEL
AT2G41080	locus:2063260	AT2G41080	""	1953	Chr2	17132602	17134554	A. thaliana	pentatricopeptide (PPR) repeat protein;(source:Araport11)	""	Tetratricopeptide repeat (TPR)-like superfamily protein	""
AT2G42850	locus:2052396	CYP718	cytochrome P450, family 718	2138	Chr2	17831408	17833545	A. thaliana	cytochrome P450, family 718;(source:Araport11)	""	cytochrome P450, family 718	CYP718
AT2G43230	locus:2041071	AT2G43230	""	2476	Chr2	17966251	17968726	A. thaliana	Protein kinase superfamily protein;(source:Araport11)	Member of cytosolic ABA receptor kinases; interacts with ABA receptors RCAR11-14. Positively regulates germination, seedling architecture and root growth in response to ABA.	Protein kinase superfamily protein	CARK6
AT2G43240	locus:2040976	AT2G43240	""	5080	Chr2	17970859	17975938	A. thaliana	Nucleotide-sugar transporter family protein;(source:Araport11)	""	Nucleotide-sugar transporter family protein	""
AT2G43370	locus:2058141	AT2G43370	""	2263	Chr2	18013268	18015530	A. thaliana	RNA-binding (RRM/RBD/RNP motifs) family protein;(source:Araport11)	""	RNA-binding (RRM/RBD/RNP motifs) family protein	""
AT2G43890	locus:2051764	AT2G43890	""	2348	Chr2	18176831	18179178	A. thaliana	Pectin lyase-like superfamily protein;(source:Araport11)	""	Pectin lyase-like superfamily protein	""
